accuracy,relevance,coherence,completeness,fluency,model,dataset,question,agent_id,response
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_2,Agent_148,ENTRE 30 001 ET 100 000
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q5_3,Agent_148,FEMME
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,centre ville,Agent_149,YAOUNDE
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_1,Agent_149,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_1_a,Agent_149,ABIT
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_1_b,Agent_149,10EME ARRET
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_1_c,Agent_149,AFANOYA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_2,Agent_149,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_2_a,Agent_149,ABOM
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_2_b,Agent_149,10 IEME ARRET
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_3_c,Agent_149,AFANOYA
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q2_1,Agent_149,A PIED
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_2_1,Agent_149,ABOM
4,4,3,4,2,gemma2:27b,data_pmus_yaounde,q2_2_2,Agent_149,ABOM
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_1,Agent_149,0LESOA
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_2,Agent_149,0NANA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q2_3,Agent_149,NON
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_4,Agent_149,A PIED
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_1,Agent_149,NKOMBASSI
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_2,Agent_149,0MPHINE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_1,Agent_149,NKOM KANA
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_2,Agent_149,11EME ARRET
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q3_1,Agent_149,NON
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q3_2,Agent_149,A PIED
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q3_3_1,Agent_149,NKOM KANA
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q3_3_2,Agent_149,NKOM KANA
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_1_a,Agent_149,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_1_b,Agent_149,MOINS DE 5 MIN
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_2_a,Agent_149,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma2:27b,data_pmus_yaounde,q4_2_b,Agent_149,MOINS DE 15 MIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q4_3,Agent_149,1200.0
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_4,Agent_149,VISITE FAMILLE
2,3,5,4,3,gemma2:27b,data_pmus_yaounde,q4_4_autres,Agent_149,ACHAT
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_1,Agent_149,ENTRE 36 ET 45 ANS
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_2,Agent_149,ENTRE 30 001 ET 100 000
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q5_3,Agent_149,FEMME
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,centre ville,Agent_150,YAOUNDE
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_1,Agent_150,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_1_a,Agent_150,ABIT
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_1_b,Agent_150,10EME ARRET
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_1_c,Agent_150,AFANOYA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_2,Agent_150,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_2_a,Agent_150,ABOM
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_2_b,Agent_150,10 IEME ARRET
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_3_c,Agent_150,AFANOYA
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q2_1,Agent_150,PAR BUS AGENCE INTERURBAIN
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_2_1,Agent_150,NKOLODOM
4,4,3,4,2,gemma2:27b,data_pmus_yaounde,q2_2_2,Agent_150,10 E ARRET
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_1,Agent_150,NKOLODOM
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_2,Agent_150,0NANA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q2_3,Agent_150,NON
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_4,Agent_150,PAR BUS AGENCE INTERURBAIN
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_1,Agent_150,NKOLODOM
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_2,Agent_150,0MPHINE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_1,Agent_150,ONANA
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_2,Agent_150,11EME ARRET
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q3_1,Agent_150,NON
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q3_2,Agent_150,PAR BUS AGENCE INTERURBAIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q3_3_1,Agent_150,ONANA
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q3_3_2,Agent_150,10 IEME ARRET
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_1_a,Agent_150,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_1_b,Agent_150,PLUS DE 20 MINUTES
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_2_a,Agent_150,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma2:27b,data_pmus_yaounde,q4_2_b,Agent_150,PLUS DE 1HEURE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q4_3,Agent_150,4500.0
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_4,Agent_150,VISITE FAMILLE
2,3,5,4,3,gemma2:27b,data_pmus_yaounde,q4_4_autres,Agent_150,ACHAT
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_1,Agent_150,ENTRE 26 ET 35 ANS
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_2,Agent_150,ENTRE 30 001 ET 100 000
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q5_3,Agent_150,HOMME
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,centre ville,Agent_151,YAOUNDE
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_1,Agent_151,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_1_a,Agent_151,MOKOLO
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_1_b,Agent_151,FACEDOVE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_1_c,Agent_151,AFANOYA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_2,Agent_151,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_2_a,Agent_151,MOKOLO
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_2_b,Agent_151,10 IEME ARRET
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_3_c,Agent_151,YAOUNDE
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q2_1,Agent_151,PAR BUS AGENCE INTERURBAIN
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_2_1,Agent_151,2 CHEVEAU
4,4,3,4,2,gemma2:27b,data_pmus_yaounde,q2_2_2,Agent_151,10EME
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_1,Agent_151,MVOG MBI
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_2,Agent_151,MVOG MBI
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q2_3,Agent_151,NON
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_4,Agent_151,PAR TAXI
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_1,Agent_151,MVOG MBI
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_2,Agent_151,0MPHINE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_1,Agent_151,MVOG MBI
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_2,Agent_151,11EME ARRET
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q3_1,Agent_151,NON
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q3_2,Agent_151,PAR CARGO MINI BUS
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q3_3_1,Agent_151,MVOG MBI
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q3_3_2,Agent_151,10 IEME ARRET
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_1_a,Agent_151,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_1_b,Agent_151,PLUS DE 20 MINUTES
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_2_a,Agent_151,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma2:27b,data_pmus_yaounde,q4_2_b,Agent_151,30 60 MIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q4_3,Agent_151,1700.0
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_4,Agent_151,TRAVAIL
2,3,5,4,3,gemma2:27b,data_pmus_yaounde,q4_4_autres,Agent_151,ACHAT
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_1,Agent_151,ENTRE 18 ET 25 ANS
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_2,Agent_151,MOINS DE 30 000
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q5_3,Agent_151,FEMME
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,centre ville,Agent_152,YAOUNDE
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_1,Agent_152,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_1_a,Agent_152,OYOM ABANG
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_1_b,Agent_152,ROND POINT
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_1_c,Agent_152,AFANOYA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_2,Agent_152,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_2_a,Agent_152,ABOM
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_2_b,Agent_152,ROND POINT
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_3_c,Agent_152,AFANOYA
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q2_1,Agent_152,PAR BUS AGENCE INTERURBAIN
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_2_1,Agent_152,ROND POINT
4,4,3,4,2,gemma2:27b,data_pmus_yaounde,q2_2_2,Agent_152,ROND POINT
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_1,Agent_152,0LESOA
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_2,Agent_152,ROND POINT
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q2_3,Agent_152,NON
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_4,Agent_152,PAR BUS AGENCE INTERURBAIN
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_1,Agent_152,EBOLOWA
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_2,Agent_152,0MPHINE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_1,Agent_152,ROND POINT
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_2,Agent_152,11EME ARRET
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q3_1,Agent_152,NON
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q3_2,Agent_152,PAR BUS AGENCE INTERURBAIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q3_3_1,Agent_152,ROND POINT
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q3_3_2,Agent_152,ROND POINT
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_1_a,Agent_152,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_1_b,Agent_152,PLUS DE 20 MINUTES
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_2_a,Agent_152,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma2:27b,data_pmus_yaounde,q4_2_b,Agent_152,30 60 MIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q4_3,Agent_152,450.0
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_4,Agent_152,TRAVAIL
2,3,5,4,3,gemma2:27b,data_pmus_yaounde,q4_4_autres,Agent_152,ACHAT
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_1,Agent_152,ENTRE 26 ET 35 ANS
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_2,Agent_152,ENTRE 30 001 ET 100 000
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q5_3,Agent_152,FEMME
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,centre ville,Agent_153,YAOUNDE
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_1,Agent_153,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_1_a,Agent_153,EFOULAN
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_1_b,Agent_153,10EME ARRET
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_1_c,Agent_153,AFANOYA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_2,Agent_153,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_2_a,Agent_153,EFOULAN
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_2_b,Agent_153,10 IEME ARRET
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_3_c,Agent_153,AFANOYA
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q2_1,Agent_153,PAR BUS AGENCE INTERURBAIN
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_2_1,Agent_153,MARCHE MFOUNDI
4,4,3,4,2,gemma2:27b,data_pmus_yaounde,q2_2_2,Agent_153,10 E ARRET
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_1,Agent_153,0LESOA
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_2,Agent_153,0NANA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q2_3,Agent_153,NON
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_4,Agent_153,PAR BUS STACY
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_1,Agent_153,NKOLODOM
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_2,Agent_153,DERRIERE TONTON BAR
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_1,Agent_153,MVOG MBI
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_2,Agent_153,11EME ARRET
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q3_1,Agent_153,NON
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q3_2,Agent_153,PAR BUS AGENCE INTERURBAIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q3_3_1,Agent_153,MVOG MBI
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q3_3_2,Agent_153,10 IEME ARRET
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_1_a,Agent_153,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_1_b,Agent_153,MOINS DE 5 MIN
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_2_a,Agent_153,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma2:27b,data_pmus_yaounde,q4_2_b,Agent_153,30 60 MIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q4_3,Agent_153,1200.0
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_4,Agent_153,VISITE FAMILLE
2,3,5,4,3,gemma2:27b,data_pmus_yaounde,q4_4_autres,Agent_153,ACHAT
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_1,Agent_153,MOINS DE 18 ANS
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_2,Agent_153,ENTRE 30 001 ET 100 000
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q5_3,Agent_153,HOMME
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,centre ville,Agent_154,YAOUNDE
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_1,Agent_154,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_1_a,Agent_154,ABIT
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_1_b,Agent_154,10EME ARRET
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_1_c,Agent_154,AFANOYA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_2,Agent_154,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_2_a,Agent_154,ABOM
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_2_b,Agent_154,10 IEME ARRET
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_3_c,Agent_154,YAOUNDE
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q2_1,Agent_154,A PIED
1,1,1,1,3,gemma2:27b,data_pmus_yaounde,q2_2_1,Agent_154,nan
4,4,3,4,2,gemma2:27b,data_pmus_yaounde,q2_2_2,Agent_154,10IEM ARRET
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_1,Agent_154,NKONDENGUI
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_2,Agent_154,NKONDENGUI
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q2_3,Agent_154,NON
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_4,Agent_154,A PIED
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_1,Agent_154,A B0NAS
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_2,Agent_154,0MPHINE
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_1,Agent_154,NKONDENGUI
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_2,Agent_154,11EME ARRET
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q3_1,Agent_154,NON
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q3_2,Agent_154,A PIED
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q3_3_1,Agent_154,NKONDENGUI
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q3_3_2,Agent_154,NKONDENGUI
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_1_a,Agent_154,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_1_b,Agent_154,PLUS DE 20 MINUTES
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_2_a,Agent_154,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma2:27b,data_pmus_yaounde,q4_2_b,Agent_154,30 60 MIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q4_3,Agent_154,700.0
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_4,Agent_154,TRAVAIL
2,3,5,4,3,gemma2:27b,data_pmus_yaounde,q4_4_autres,Agent_154,ACHAT
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_1,Agent_154,ENTRE 26 ET 35 ANS
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_2,Agent_154,MOINS DE 30 000
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q5_3,Agent_154,FEMME
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,centre ville,Agent_155,YAOUNDE
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_1,Agent_155,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_1_a,Agent_155,ETOUDI
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_1_b,Agent_155,RESIDENCE LES PALMIERS
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_1_c,Agent_155,AFANOYA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_2,Agent_155,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_2_a,Agent_155,ETOUDI
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_2_b,Agent_155,10 IEME ARRET
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_3_c,Agent_155,AFANOYA
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q2_1,Agent_155,PAR BUS AGENCE INTERURBAIN
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_2_1,Agent_155,2 CHEVEAU
4,4,3,4,2,gemma2:27b,data_pmus_yaounde,q2_2_2,Agent_155,10 E ARRET
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_1,Agent_155,ETOUDI
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_2,Agent_155,ETOUDI
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q2_3,Agent_155,NON
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_4,Agent_155,PAR BUS STACY
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_1,Agent_155,MENDONG
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_2,Agent_155,MENDONG
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_1,Agent_155,MENDONG
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_2,Agent_155,MENDONG
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q3_1,Agent_155,NON
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q3_2,Agent_155,PAR BUS STACY
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q3_3_1,Agent_155,MENDONG
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q3_3_2,Agent_155,MENDONG
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_1_a,Agent_155,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_1_b,Agent_155,PLUS DE 20 MINUTES
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_2_a,Agent_155,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma2:27b,data_pmus_yaounde,q4_2_b,Agent_155,30 60 MIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q4_3,Agent_155,1200.0
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_4,Agent_155,D MARCHES ADMINISTRATIVES ET OU SANT
2,3,5,4,3,gemma2:27b,data_pmus_yaounde,q4_4_autres,Agent_155,ACHAT
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_1,Agent_155,ENTRE 36 ET 45 ANS
5,3,5,4,4,gemma2:27b,data_pmus_yaounde,q5_2,Agent_155,ENTRE 30 001 ET 100 000
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q5_3,Agent_155,HOMME
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,centre ville,Agent_156,YAOUNDE
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_1,Agent_156,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_1_a,Agent_156,ABIT
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_1_b,Agent_156,10EME ARRET
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_1_c,Agent_156,AFANOYA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q1_2,Agent_156,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q1_2_a,Agent_156,ABOM
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q1_2_b,Agent_156,FOND DE L EMPLOI
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q1_3_c,Agent_156,AFANOYA
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q2_1,Agent_156,PAR BUS AGENCE INTERURBAIN
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_2_1,Agent_156,2 CHEVEAU
4,4,3,4,2,gemma2:27b,data_pmus_yaounde,q2_2_2,Agent_156,10 E ARRET
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_1,Agent_156,0LESOA
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q2_3_2,Agent_156,0NANA
5,4,5,4,4,gemma2:27b,data_pmus_yaounde,q2_3,Agent_156,NON
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_4,Agent_156,PAR BUS AGENCE INTERURBAIN
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_1,Agent_156,FOUDA
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_5_2,Agent_156,LEBOUDI
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_1,Agent_156,ONANA
4,4,4,4,3,gemma2:27b,data_pmus_yaounde,q2_6_2,Agent_156,11EME ARRET
4,4,5,4,4,gemma2:27b,data_pmus_yaounde,q3_1,Agent_156,NON
4,3,4,4,3,gemma2:27b,data_pmus_yaounde,q3_2,Agent_156,PAR BUS AGENCE INTERURBAIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q3_3_1,Agent_156,ONANA
4,4,3,4,3,gemma2:27b,data_pmus_yaounde,q3_3_2,Agent_156,10 IEME ARRET
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_1_a,Agent_156,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,4,4,gemma2:27b,data_pmus_yaounde,q4_1_b,Agent_156,PLUS DE 20 MINUTES
4,4,2,5,2,gemma2:27b,data_pmus_yaounde,q4_2_a,Agent_156,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma2:27b,data_pmus_yaounde,q4_2_b,Agent_156,30 60 MIN
4,4,4,4,4,gemma2:27b,data_pmus_yaounde,q4_3,Agent_156,1350.0
