hh_id,num_trips,num_days_complete,person_id,person_num,is_participant,phone_type,relationship,age,r_age,race_1,race_2,race_3,race_4,race_5,race_6,race_997,race_999,r_race,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_997,ethnicity_999,r_ethnicity,gender,can_drive,disability,disability_follow_1,disability_follow_2,disability_follow_3,disability_follow_4,disability_follow_5,disability_follow_6,disability_follow_996,disability_follow_999,education,employment,worker,num_jobs,job_type,industry,work_in_region,work_county,work_cms_zone,wfh_policy,commute_freq,telework_freq,r_telework_freq,work_mode,r_work_mode,work_mode_own,work_mode_auto,work_park_loc,work_park_pay,work_park_cost,work_park_amount,work_mode_taxi,work_mode_bus,work_mode_rail,work_mode_ferry,work_mode_bike,work_bike_park,work_mode_scooter,work_scooter_park,student,r_student,school_type,r_school_type,school_in_region,school_county,school_freq,remote_class_freq,school_mode,school_mode_own,school_mode_auto,school_park_loc,school_park_cost,school_park_amount,school_mode_taxi,school_mode_bus,school_mode_rail,school_mode_ferry,school_mode_bike,school_bike_park,school_mode_scooter,school_scooter_park,home_park_1,home_park_2,home_park_3,home_park_pay,home_park_cost,home_park_amount,second_home,second_home_freq,second_home_in_region,second_home_county,share_1,share_2,share_3,share_4,share_5,share_6,share_996,tnc_freq,tnc_purp,carshare_freq,vehicle,bike_freq,bike_purp_1,bike_purp_2,bike_purp_3,bike_purp_4,bike_purp_5,bike_purp_6,bike_purp_997,no_bike_nyc_1,no_bike_nyc_2,no_bike_nyc_3,no_bike_nyc_4,no_bike_nyc_5,no_bike_nyc_6,no_bike_nyc_7,no_bike_nyc_9,no_bike_nyc_997,no_freq_bike_nyc_1,no_freq_bike_nyc_2,no_freq_bike_nyc_3,no_freq_bike_nyc_4,no_freq_bike_nyc_5,no_freq_bike_nyc_6,no_freq_bike_nyc_997,no_freq_bike_nyc_other,bike_stolen,citi_bike_freq,citi_bike_type,citi_bike_pay,citi_bike_alt_mode,no_bike_share_1,no_bike_share_2,no_bike_share_3,no_bike_share_4,no_bike_share_5,no_bike_share_6,no_bike_share_7,no_bike_share_8,no_bike_share_997,micromobility_devices_204,micromobility_devices_83,micromobility_devices_205,micromobility_devices_73,micromobility_devices_206,micromobility_devices_207,micromobility_devices_996,kid_accompany,kid_mode,r_kid_mode,kid_mode_own,kid_mode_auto,kid_mode_taxi,kid_mode_bus,kid_mode_rail,kid_mode_ferry,kid_access,kid_egress,kid_mode_bike,kid_mode_scooter,harassment,harassment_change_1,harassment_change_2,harassment_change_3,harassment_change_4,harassment_change_5,harassment_change_6,harassment_change_7,harassment_change_8,harassment_change_9,harassment_change_10,harassment_change_996,harassment_change_997,person_weight
22137390,32,7,2213739001,1,1,995,0,5,2,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,2,1,3,0,995,995,995,995,995,995,995,995,6,2,1,2,5,9,1,36061.0,4,3,3,3,3,106,106,995,995,995,995,995,,49,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,0,995,0,,1,0,0,0,0,0,0,1,2,995,995,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,995,1,995,995,995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,1,1,0,0,1,1,1,1,0,0,"4,575.222561"
22105100,49,7,2210510001,1,1,995,0,5,2,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,3,2,1,0,995,995,995,995,995,995,995,995,4,1,1,1,1,7,0,36059.0,11,2,2,996,996,100,100,6,995,3,1,995,,995,995,995,995,995,995,995,995,0,1,11,4,1,36047.0,4,3,100,6,995,4,1,0.45,995,995,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,1,0,1,0,0,0,0,6,995,995,6,996,995,995,995,995,995,995,995,1,1,0,1,0,0,0,0,0,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,"1,400.19629"
22142489,48,6,2214248901,1,1,995,0,6,3,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,2,1,1,0,995,995,995,995,995,995,995,995,6,2,1,3,2,9,995,,995,3,3,3,3,1,1,995,995,995,995,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,0,995,0,,1,1,1,0,0,0,0,5,1,6,995,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,1,0,0,1,0,995,1,6,995,995,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,0,0,0,0,0,0,1,0,0,0,"3,352.999086"
22054001,27,7,2205400101,1,1,995,0,6,3,0,0,0,0,0,0,0,1,999,0,0,0,0,0,0,1,999,2,1,0,995,995,995,995,995,995,995,995,6,1,1,1,1,9,0,36081.0,11,2,996,996,996,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,6,6,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,1,6,995,995,996,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,0,1,1,1,0,1,0,1,0,0,0,"2,313.795349"
22129440,2,1,2212944001,1,1,2,0,7,3,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,7,1,1,1,1,15,1,36061.0,3,2,3,4,4,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,1,1,3,140.0,0,995,0,,0,0,0,0,0,0,1,995,995,995,6,5,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,1,1,1,0,0,1,0,995,0,1,995,995,995,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,0,1,0,0,1,0,1,1,0,0,338.3982058
22113223,79,7,2211322301,1,1,995,0,8,3,0,0,0,0,0,0,0,1,999,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,7,2,1,1,1,7,1,36085.0,10,1,3,1,1,101,100,995,34,4,1,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,1,0,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,7,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,0,995,0,1,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,1,0,0,0,0,0,0,0,0,0,170.8237966
22105988,64,7,2210598801,1,1,995,0,8,3,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,0,995,995,995,995,995,995,995,995,7,1,1,1,5,8,1,36061.0,4,1,3,1,1,100,100,7,995,3,5,3,404.0,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,7,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,0,1,995,995,995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,1,1,1,1,1,1,1,0,0,0,781.6574448
22060078,9,6,2206007801,1,1,1,0,7,3,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,6,1,1,1,1,0,1,0,0,1,0,0,2,5,0,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,0,995,0,,1,0,0,0,0,0,0,5,7,995,995,6,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,0,1,995,995,995,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,0,0,0,0,0,0,1,0,0,0,"8,814.268138"
22138299,7,1,2213829901,1,1,2,0,7,3,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,1,999,1,1,0,995,995,995,995,995,995,995,995,2,3,1,2,4,997,995,,995,995,1,995,996,100,100,6,995,4,5,2,50.0,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,0,1,3,550.0,0,995,0,,1,0,0,0,0,0,0,6,995,995,6,2,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,6,995,995,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,1,0,0,0,0,0,0,0,0,"3,019.609428"
22145159,11,6,2214515901,1,1,2,0,7,3,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,6,1,1,1,5,1,1,36061.0,4,3,3,3,3,102,102,995,995,995,995,995,,995,55,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,1,0,0,0,0,0,0,3,1,995,7,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,0,1,995,995,995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,"4,438"
22061707,5,1,2206170701,1,1,2,0,9,4,0,0,0,0,0,0,0,1,999,0,0,0,0,0,0,1,999,2,1,0,995,995,995,995,995,995,995,995,7,3,1,1,2,2,995,,995,4,3,4,4,100,100,7,995,4,5,1,12.0,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,1,2,1,36061.0,0,0,0,0,0,0,1,995,995,995,7,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,995,0,1,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,"5,381.226909"
22061709,34,6,2206170901,1,1,995,0,5,2,0,0,0,0,0,1,0,0,7,0,0,0,0,1,0,0,5,1,1,999,995,995,995,995,995,995,995,995,999,1,1,1,2,4,995,,995,4,4,4,4,1,1,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,13,6,1,36061.0,2,3,105,995,995,995,995,,995,995,41,995,995,995,995,995,0,1,0,0,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,7,1,0,1,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,2,1,997,105,995,995,995,995,995,995,995,995,995,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,"22,661.13647"
22118387,13,7,2211838701,1,1,995,0,6,3,0,0,0,0,0,0,0,1,999,0,0,0,0,0,0,1,999,999,1,999,995,995,995,995,995,995,995,995,2,1,1,1,1,12,0,,995,1,1,995,996,100,100,6,995,3,1,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,0,1,0,0,0,0,0,995,995,1,6,1,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,0,0,0,0,0,0,0,0,0,693.5165757
22017267,37,4,2201726701,1,1,995,0,6,3,0,0,0,0,0,0,1,0,6,0,0,1,0,0,1,0,7,2,1,0,995,995,995,995,995,995,995,995,2,1,1,1,1,14,1,36061.0,3,1,1,995,996,100,100,6,995,4,1,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,0,0,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,0,1,995,995,995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,1,1,1,1,0,1,0,1,1,0,0,"6,769.870467"
22015459,40,7,2201545901,1,1,995,0,4,2,0,0,0,0,0,0,0,1,999,0,0,0,0,0,1,0,6,1,1,0,995,995,995,995,995,995,995,995,999,6,0,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,11,4,0,36119.0,2,4,100,6,995,2,998,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,1,0,0,0,0,0,0,6,995,995,6,1,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,6,995,995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,"7,132.248359"
22045526,53,7,2204552601,1,1,995,0,6,3,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,1,1,0,995,995,995,995,995,995,995,995,7,1,1,1,1,14,1,36061.0,4,1,1,995,996,107,107,995,995,995,995,995,,995,995,995,995,995,995,204,5,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,1,0,1,0,0,1,0,6,995,995,6,5,1,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,1,0,0,0,0,995,0,3,4,2,1,995,995,995,995,995,995,995,995,995,1,0,0,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,1,1,0,0,0,0,1,0,0,0,813.9642396
22083656,61,7,2208365601,1,1,995,0,6,3,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,2,2,1,0,995,995,995,995,995,995,995,995,3,1,1,1,4,12,995,,995,995,1,995,996,100,100,6,995,4,1,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,1,0,0,0,0,0,0,6,995,995,6,5,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,0,1,995,995,995,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,1,0,0,1,0,1,0,0,0,253.2373316
22121514,38,7,2212151401,1,1,995,0,4,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,1,999,995,995,995,995,995,995,995,995,1,5,0,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,2,7,2,1,36085.0,1,1,102,995,995,995,995,,995,23,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,1,0,0,0,0,0,0,5,1,995,18,4,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,6,995,995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,1,0,0,0,0,0,0,0,0,0,0,"5,814.324662"
22120314,4,1,2212031401,1,1,2,0,8,3,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,7,2,1,4,2,4,995,,995,4,5,3,3,100,100,7,995,4,1,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,1,0,0,0,0,0,0,6,995,995,7,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,0,1,995,995,995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,1,1,0,0,1,1,1,0,0,0,718.8232687
22077557,38,5,2207755701,1,1,995,0,4,2,0,0,0,0,0,0,0,1,999,0,1,0,0,0,1,0,7,2,3,0,995,995,995,995,995,995,995,995,999,5,0,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,7,2,1,36081.0,1,996,102,995,995,995,995,,995,23,995,995,995,995,995,995,995,995,995,995,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,995,5,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,1,0,995,0,1,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,1,0,0,1,0,0,1,0,0,0,"4,412.315268"
22004698,64,5,2200469801,1,1,995,0,4,2,1,0,0,0,1,0,0,0,7,0,0,0,0,1,0,0,5,1,3,0,995,995,995,995,995,995,995,995,3,2,1,1,5,7,1,36061.0,4,3,3,4,4,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,0,1,12,5,1,36061.0,2,6,105,995,995,995,995,,995,995,30,995,995,995,995,995,995,995,995,995,995,,0,995,0,,995,995,995,995,995,995,995,995,995,995,995,4,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,6,995,995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,1,1,0,0,0,0,1,1,0,0,177.3196356
22044740,40,7,2204474001,1,1,2,0,5,2,0,0,0,0,0,0,0,1,999,0,0,0,0,0,1,0,6,1,3,0,995,995,995,995,995,995,995,995,7,1,1,3,2,7,995,,995,1,1,995,996,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,3,2,13,6,1,36047.0,995,4,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,0,995,0,,1,0,1,0,1,0,0,5,2,995,995,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,0,1,0,0,0,1,995,0,4,1,1,1,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,1,1,0,0,0,0,0,1,1,0,0,"5,037.538956"
22015856,3,1,2201585601,1,1,2,0,5,2,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,1,3,0,995,995,995,995,995,995,995,995,1,2,1,1,1,997,1,36061.0,4,1,2,996,996,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,0,1,997,7,1,36005.0,1,996,105,995,995,995,995,,995,995,30,995,995,995,995,995,995,995,995,995,995,,0,995,0,,1,0,0,0,0,0,0,6,995,995,995,6,1,1,0,0,0,0,0,995,995,995,995,995,995,995,995,995,1,1,0,0,0,0,0,995,0,1,995,995,995,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,"1,592.432757"
22027371,49,7,2202737101,1,1,995,0,6,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,2,3,0,995,995,995,995,995,995,995,995,3,2,1,1,1,997,1,36005.0,1,1,1,995,996,103,103,995,995,995,995,995,,995,995,995,995,82,5,995,995,0,1,12,5,0,36119.0,1,1,104,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,0,995,0,,1,0,0,0,0,0,0,4,99,995,995,1,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1,995,995,995,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,198.924074
22042302,23,5,2204230201,1,1,995,0,4,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,1,0,995,995,995,995,995,995,995,995,5,2,1,1,1,10,1,36061.0,4,1,3,6,6,1,1,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,12,5,1,36061.0,3,3,105,995,995,995,995,,995,995,30,995,995,995,995,995,0,0,1,0,995,,0,995,0,,1,0,0,0,0,0,0,5,2,995,996,3,0,0,0,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,6,995,995,103,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,"9,025.430347"
22027489,29,7,2202748901,1,1,995,0,6,3,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,3,1,1,0,995,995,995,995,995,995,995,995,7,1,1,1,5,13,0,36081.0,11,2,2,4,4,100,100,6,995,3,1,995,,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,0,0,0,995,,0,995,0,,1,0,0,0,0,0,0,5,5,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,995,1,1,995,995,995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,"1,115.740237"
22035487,78,7,2203548701,1,1,995,0,4,2,0,0,0,0,0,0,0,1,999,0,0,1,0,1,0,0,7,1,3,0,995,995,995,995,995,995,995,995,3,2,1,1,5,997,1,36061.0,4,996,5,3,3,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,0,1,12,5,1,36061.0,2,6,105,995,995,995,995,,995,995,30,995,995,995,995,995,995,995,995,995,995,,1,2,1,36047.0,1,0,0,0,0,0,0,5,1,995,995,996,995,995,995,995,995,995,995,0,0,0,1,0,0,1,0,0,995,995,995,995,995,995,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,1,0,0,0,0,0,0,0,0,0,0,"1,137.206369"
22070220,46,7,2207022001,1,1,995,0,4,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,6,1,3,0,995,995,995,995,995,995,995,995,5,7,1,1,1,10,1,36061.0,4,3,3,4,4,1,1,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,12,5,1,36047.0,2,4,101,995,22,4,998,,995,995,995,995,995,995,995,995,995,995,995,995,995,,0,995,0,,0,0,0,0,0,0,1,995,995,995,995,996,995,995,995,995,995,995,995,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,0,1,0,0,"7,180.673613"
22112067,30,7,2211206701,1,1,995,0,4,2,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,6,2,1,0,995,995,995,995,995,995,995,995,2,3,1,1,1,13,0,36119.0,11,1,1,995,996,101,100,995,34,3,4,1,0.08,995,995,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,0,1,0,995,,0,995,0,,1,0,1,0,1,0,0,6,995,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,995,995,1,995,995,995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,4,995,995,995,995,995,995,995,995,995,995,995,995,"14,569.82412"
22138150,9,7,2213815001,1,1,995,0,5,2,0,0,0,0,0,0,0,1,999,1,0,0,0,0,0,0,1,1,1,0,995,995,995,995,995,995,995,995,6,1,1,1,1,8,1,36061.0,3,2,3,996,996,102,102,995,995,995,995,995,,995,23,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,0,1,3,454.5,0,995,0,,1,0,0,0,0,0,0,3,1,995,6,5,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,0,1,995,995,995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,1,1,1,0,1,1,0,1,1,0,0,"1,579.20124"
22051324,4,1,2205132401,1,1,1,0,8,3,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,1,999,2,1,0,995,995,995,995,995,995,995,995,7,1,1,1,1,16,1,36061.0,4,3,3,3,3,105,105,995,995,995,995,995,,995,995,30,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,0,1,0,1,3,400.0,0,995,0,,1,0,1,0,0,1,0,5,50,995,6,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,0,995,0,5,1,1,100,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,0,0,1,0,877.7154719
22037687,27,7,2203768701,1,1,995,0,4,2,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,2,1,3,0,995,995,995,995,995,995,995,995,2,3,1,1,2,7,995,,995,1,2,996,996,104,104,995,995,995,995,995,,995,995,995,995,995,995,995,995,1,2,997,7,1,36061.0,1,3,102,995,995,995,995,,995,23,995,995,995,995,995,995,995,995,995,995,995,,0,995,0,,1,1,0,0,1,0,0,6,995,6,995,996,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,1,0,0,0,0,1,1,0,1,"3,698.344691"
22003642,3,1,2200364201,1,1,2,0,7,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,999,2,1,0,995,995,995,995,995,995,995,995,6,1,1,1,1,997,0,36001.0,11,1,1,995,996,102,102,995,995,995,995,995,,995,23,995,995,995,995,995,995,2,3,995,995,995,,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,1,7,0,36001.0,0,0,1,0,0,0,0,995,995,995,995,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,995,0,6,995,995,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,0,0,0,0,0,0,0,0,0,431.4932515
