SAMPNO,PERNO,DAYNO,PLACENO,SOURCE,LOCNO,ARRTIME,DEPTIME,TRAVTIME,ACTDUR,DISTANCE,MODE,MODE_O,VEHNO,CRAVL,FARE,PAYF,PAYF_O,PAYPK,PKAMT,PKBAS,PKBAS_O,PRKTY,PRKTY_O,RAND_A,TPURP,TPURP_O,TPURP2,TPURP2_O,TPURP_CHECK,TRIP_APPT,TRIP_APPT_WHY,TRIP_APPT_WHY_1,TRIP_APPT_WHY_2,TRIP_APPT_WHY_3,TRIP_APPT_WHY_4,TRIP_APPT_WHY_5,TRIP_APPT_WHY_6,TRIP_APPT_WHY_SE,TRIP_APPT_WHY_RF,TRIP_APPT_WHY_DK,TRIP_APPT_WHY_O,TRIP_APPT_WHY2,TRIP_APPT_WHY2_1,TRIP_APPT_WHY2_2,TRIP_APPT_WHY2_3,TRIP_APPT_WHY2_4,TRIP_APPT_WHY2_5,TRIP_APPT_WHY2_SE,TRIP_APPT_WHY2_RF,TRIP_APPT_WHY2_DK,TRIP_APPT_WHY2_O,PERNO_1,PERNO_2,PERNO_3,PERNO_4,PERNO_5,PERNO_6,PERNO_7,PERNO_8,PERNO_9,PERNO_10,PERNO_11,PERNO_12,COMPANIONS,HHCOUNT,NONHHCOUNT,HHPARTY,PARTY,TRANSFER_COUNT,QC_DAY,QC_TRANSIT,PLAZA_TOTAL,TOLLWAYS_PAID,TOLLWAY_1,TOLLWAY_2,TOLLWAY_3,TOLLWAY_4,TOLLWAY_5,TOLLWAY_6,PLAZAS_PAID,PLAZA_1,PLAZA_2,PLAZA_3,PLAZA_4,PLAZA_5,PLAZA_6,PLAZA_TOTAL_IPASS,PLAZA_1_IPASS,PLAZA_2_IPASS,PLAZA_3_IPASS,PLAZA_4_IPASS,PLAZA_5_IPASS,PLAZA_6_IPASS,PLAZA_TOTAL_CASH,PLAZA_1_CASH,PLAZA_2_CASH,PLAZA_3_CASH,PLAZA_4_CASH,PLAZA_5_CASH,PLAZA_6_CASH,PLACEGROUP,TRANSITPLACENO,HDIST,LOOP_TRIP_DEFINITION,TIME_DISTANCE_FLAG,MODE_IMPUTED,TPURP_IMPUTED,INITIATED_BY,DATE_COMPLETED,RETMODE_FINAL,RETMODE,PROXY,PROXYPERNO,AGE,AAGE,AGE18,SEX,RELATE,RELATE_O,LIC,HISP,HISP_O,RACE,RACE_O,SMRTPHN,EMPLY_ASK,JOBS,WKSTAT,WKSTAT_O,VOLUN_FREQ,WPLACE,WMODE,WMODE_O,WPARKRIDE,PERVH,WRKHRS,WTRAV,OCCUP,OCCUP_O,INDUS,INDUS_O,EMPLY_TRANSIT,EMPLY_TRANSIT_O,EMPLY_PARK,EMPLY_PARK_O,STUDE,SCHOL,SCHOL_O,SLOC,SWEB,SMODE,SMODE_O,SPARKRIDE,EDUC,EDUC_O,HPTOL,HPTOL_O,PAY_ALLDAY,TOLLS,TOLLTRIP,TYPDAY,TYPDAY_NO,TYPPL,CARPTOWK,WALKTOWK,BIKETOWK,RIBUS,TCOFF,TCDAYS,COMPR,COMPR_O,WKFLEX,TNC_USE,TNC_TYP,TNC_COST,TNC_PURP,DISAB,DTYPE_O,DTYPE2,NOGOWHY,NOGOWHY_O,NOGOWHY2,NOGOWHY2_1,NOGOWHY2_2,NOGOWHY2_3,NOGOWHY2_4,NOGOWHY2_5,NOGOWHY2_RF,NOGOWHY2_DK,TRAVELDATAUSE,TRAVELDATAUSE_PILOT,TRAVELDATADEVICE,TRAVELDATADEVICE_1,TRAVELDATADEVICE_2,TRAVELDATADEVICE_3,TRAVELDATADEVICE_SE,TRAVELDATADEVICE_RF,TRAVELDATADEVICE_DK,TRAVELDATADEVICE_O,TRAVELDATAMODE,TRAVELDATAMODE_1,TRAVELDATAMODE_2,TRAVELDATAMODE_3,TRAVELDATAMODE_4,TRAVELDATAMODE_5,TRAVELDATAMODE_SE,TRAVELDATAMODE_RF,TRAVELDATAMODE_DK,TRAVELDATAMODE_O,DTYPE,DTYPE_1,DTYPE_2,DTYPE_3,DTYPE_4,DTYPE_5,DTYPE_6,DTYPE_SE,DTYPE_RF,DTYPE_DK,QC_TRIP_PERSON,PERTRIPS,WTPERFIN,TRAVDATE,TRAVDAY,HHSIZE,HHVEH,TRANSPROB,TRANSPROB_O,HLIVE,RESTYLAST,RESTYLAST_O,RESTYLAST_ZIP,HHINC2,HOMEOWN,HOMEOWN_O,FUTURESURVEY,INCENDONATE,RESTY,RESTY_O,HHINC,DOWNLOAD,SOURCE_HH,SOURCE_O,HHTRIPS,PHASE,WTHHFIN,PERNO_LOC,LOCTYPE,STATE,COUNTRY,STATE_FIPS,COUNTY_FIPS,TRACT_FIPS,OUT_REGION,HOME,LATITUDE,LONGITUDE,VEHYEAR,MAKE,MAKE_O,MODEL,MODEL_O,BODY,BODY_O,FUEL,FUEL_O,TRANSP,PARKD,PARKD_O,LATITUDE_1,LATITUDE_2,LATITUDE_3,LATITUDE_4,LATITUDE_5,LATITUDE_6,LATITUDE_7,LATITUDE_8,LONGITUDE_1,LONGITUDE_2,LONGITUDE_3,LONGITUDE_4,LONGITUDE_5,LONGITUDE_6,LONGITUDE_7,LONGITUDE_8,MODE_1,MODE_2,MODE_3,MODE_4,MODE_5,MODE_6,MODE_7,MODE_8,AGENCY_NAME_1,AGENCY_NAME_2,AGENCY_NAME_3,AGENCY_NAME_4,AGENCY_NAME_5,AGENCY_NAME_6,AGENCY_NAME_7,AGENCY_NAME_8,LINE_NAME_1,LINE_NAME_2,LINE_NAME_3,LINE_NAME_4,LINE_NAME_5,LINE_NAME_6,LINE_NAME_7,LINE_NAME_8,LINE_SHORT_NAME_1,LINE_SHORT_NAME_2,LINE_SHORT_NAME_3,LINE_SHORT_NAME_4,LINE_SHORT_NAME_5,LINE_SHORT_NAME_6,LINE_SHORT_NAME_7,LINE_SHORT_NAME_8,DEPARTURE_STOP_NAME_1,DEPARTURE_STOP_NAME_2,DEPARTURE_STOP_NAME_3,DEPARTURE_STOP_NAME_4,DEPARTURE_STOP_NAME_5,DEPARTURE_STOP_NAME_6,DEPARTURE_STOP_NAME_7,DEPARTURE_STOP_NAME_8,ARRIVAL_STOP_NAME_1,ARRIVAL_STOP_NAME_2,ARRIVAL_STOP_NAME_3,ARRIVAL_STOP_NAME_4,ARRIVAL_STOP_NAME_5,ARRIVAL_STOP_NAME_6,ARRIVAL_STOP_NAME_7,ARRIVAL_STOP_NAME_8,IMPUTED_1,IMPUTED_2,IMPUTED_3,IMPUTED_4,IMPUTED_5,IMPUTED_6,IMPUTED_7,IMPUTED_8,APPDATE,APPTRIPS,APP_ACTIVITY_BEGIN,APP_ACTIVITY_END,LOCATION_ACTIVITY,ACCELERATION_ACTIVITY,REMOVED_PLACES,HOME_START,HOME_END
70038312,3,1,4,survey,1000004,2019-01-18 18:40:00,2019-01-18 21:55:00,10,195,4.896,203,-1,2,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,4.0,7,-1,21,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,2,2,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-9.0,2.816,0.0,0.0,,,,2019-01-19,-1,-1,2,3,-7,-7,-7,-7,-7,-1,-1,-7,-1,-7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-9,-1,-1,-1,2,-1.0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,63.8398,2019-01-18,6,4,5,1,-1,23,-1,-1,-1,4,2,-1,1,0,1,-1,-7,2,11,-1,14,0,63.8398,-1.0,97.0,IL,USA,17.0,197.0,883210.0,0.0,0.0,41.524372,-88.165442,2010.0,30.0,-1.0,30040.0,-1,1.0,-1.0,1.0,-1.0,1.0,2.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70051607,6,1,2,survey,1000011,2019-03-12 08:00:00,2019-03-12 17:00:00,25,540,1.741,401,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,4.0,6,-1,0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-9.0,1.162,0.0,0.0,,,,2019-03-13,2,5,2,6,-7,-7,2,-7,-7,-1,-1,-7,-1,-7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-7,-1,-1,-1,-1,-1,-1,-1,-9,-1,-1,-1,2,-1.0,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,992.0762,2019-03-12,3,6,4,1,-1,17,-1,-1,-1,3,2,-1,2,0,1,-1,-7,2,1,-1,25,0,992.0762,-1.0,97.0,IL,USA,17.0,89.0,851905.0,0.0,0.0,42.011927,-88.356708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70027422,1,1,3,survey,2000001,2018-11-16 08:35:00,2018-11-16 08:55:00,40,20,3.663,501,-1,-1,2,-1.0,5,-1,-1,-1.0,-1,-1,-1,-1,1.0,5,-1,17,-1.0,-1.0,4,97,-1,-1,-1,-1,-1,-1,97,-1,-1,NEEDED BREAKFAST BEFORE WORK,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.163,0.0,0.0,,,,2018-11-20,2,2,2,1,64,-1,-1,2,1,-1,2,2,-1,1,-1,1,1,1,-1,-1,-1,3,15,-1,-1,2,15,4,97,Work event gigs and have an unpaid informal tutort,81,-1,5,-1,6,-1,3,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1.0,-1,-1,-1,2,1,1,1,4,1,1,4,-1,1,0,1,10.0,5,1,MULTIPLE CHEMICAL SENSITIVITY,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,-1,2,-1,-1,-1,-1,-9,2,-1,2,-1,-1,-1,-1,-1,-1,-9,1;97,1,-1,-1,-1,-1,-1,97,-1,-1,1,5,246.9853,2018-11-16,6,1,0,97,Need to have more frequent buses,1,3,-1,-9,-1,3,-1,1,0,3,-1,1,2,7,-1,5,0,246.9853,-1.0,100.0,IL,USA,17.0,31.0,839100.0,0.0,0.0,41.880986,-87.63307,,,,,,,,,,,,,-9.0,41.910618,-9.0,,,,,,-9.0,-87.677956,-9.0,,,,,,WALKING,BUS,WALKING,,,,,,-9.0,Chicago Transit Authority,-9,,,,,,-9.0,MILWAUKEE,-9,,,,,,-9.0,56,-9,,,,,,-9.0,MILWAUKEE & NORTH AVE/DAMEN,-9,,,,,,-9.0,WASHINGTON & CLARK/DEARBORN,-9,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
70004804,1,1,2,survey,10002,2018-09-14 09:00:00,2018-09-14 16:15:00,105,435,44.449,201,-1,1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,2.0,9,-1,10,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,3,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-9.0,33.978,0.0,0.0,,,,2018-09-15,2,5,2,1,78,-1,-1,2,1,-1,1,1,-1,6,-1,2,1,5,-1,-1,-1,1,7,-1,-1,1,56,7,35,-1,52,-1,5,-1,6,-1,1,6,-1,-1,1,-1,-1,-1,3,-1,-1,-1,1,-1.0,2,-1,-1,1,4,3,3,2,1,2,3,-1,1,5,2,20.0,3,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,1,-1,-1,-1,-1,-1,-9,2,-1,2,-1,-1,-1,-1,-1,-1,-9,5,-1,-1,-1,-1,5,-1,-1,-1,-1,0,2,458.6907,2018-09-14,6,4,2,1,-1,25,-1,-1,-1,-1,3,-1,1,0,2,-1,3,2,8,-1,4,0,458.6907,1.0,2.0,IL,USA,17.0,31.0,61100.0,0.0,0.0,41.94914,-87.656804,1999.0,34.0,-1.0,34705.0,-1,4.0,-1.0,2.0,-1.0,2.0,2.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70004804,1,1,3,survey,1000000,2018-09-14 19:10:00,2018-09-15 03:00:00,175,470,67.621,301,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,5.0,7,-1,11,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-9.0,54.176,0.0,0.0,,,,2018-09-15,2,5,2,1,78,-1,-1,2,1,-1,1,1,-1,6,-1,2,1,5,-1,-1,-1,1,7,-1,-1,1,56,7,35,-1,52,-1,5,-1,6,-1,1,6,-1,-1,1,-1,-1,-1,3,-1,-1,-1,1,-1.0,2,-1,-1,1,4,3,3,2,1,2,3,-1,1,5,2,20.0,3,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,1,-1,-1,-1,-1,-1,-9,2,-1,2,-1,-1,-1,-1,-1,-1,-9,5,-1,-1,-1,-1,5,-1,-1,-1,-1,0,2,458.6907,2018-09-14,6,4,2,1,-1,25,-1,-1,-1,-1,3,-1,1,0,2,-1,3,2,8,-1,4,0,458.6907,-1.0,97.0,IL,USA,17.0,37.0,2100.0,0.0,0.0,41.636432,-88.632504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70027422,1,1,6,survey,10000,2018-11-16 15:45:00,2018-11-17 03:00:00,105,675,3.707,501,-1,-1,2,-1.0,5,-1,-1,-1.0,-1,-1,-1,-1,1.0,2,-1,1,-1.0,-1.0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,6.0,3.236,0.0,0.0,,,,2018-11-20,2,2,2,1,64,-1,-1,2,1,-1,2,2,-1,1,-1,1,1,1,-1,-1,-1,3,15,-1,-1,2,15,4,97,Work event gigs and have an unpaid informal tutort,81,-1,5,-1,6,-1,3,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1.0,-1,-1,-1,2,1,1,1,4,1,1,4,-1,1,0,1,10.0,5,1,MULTIPLE CHEMICAL SENSITIVITY,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,-1,2,-1,-1,-1,-1,-9,2,-1,2,-1,-1,-1,-1,-1,-1,-9,1;97,1,-1,-1,-1,-1,-1,97,-1,-1,1,5,246.9853,2018-11-16,6,1,0,97,Need to have more frequent buses,1,3,-1,-9,-1,3,-1,1,0,3,-1,1,2,7,-1,5,0,246.9853,-1.0,1.0,IL,USA,17.0,31.0,240300.0,0.0,1.0,41.912369,-87.675068,,,,,,,,,,,,,-9.0,41.882145,-9.0,,,,,,-9.0,-87.625942,-9.0,,,,,,WALKING,BUS,WALKING,,,,,,-9.0,Chicago Transit Authority,-9,,,,,,-9.0,MILWAUKEE,-9,,,,,,-9.0,56,-9,,,,,,-9.0,MADISON & WABASH,-9,,,,,,-9.0,MILWAUKEE & NORTH AVE/DAMEN,-9,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
70027422,1,1,2,survey,10000,2018-11-16 07:47:00,2018-11-16 07:55:00,2,8,0.021,509,-1,-1,2,-1.0,5,-1,-1,-1.0,-1,-1,-1,-1,2.0,1,-1,0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,0.0,1.0,0.0,,,,2018-11-20,2,2,2,1,64,-1,-1,2,1,-1,2,2,-1,1,-1,1,1,1,-1,-1,-1,3,15,-1,-1,2,15,4,97,Work event gigs and have an unpaid informal tutort,81,-1,5,-1,6,-1,3,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1.0,-1,-1,-1,2,1,1,1,4,1,1,4,-1,1,0,1,10.0,5,1,MULTIPLE CHEMICAL SENSITIVITY,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,-1,2,-1,-1,-1,-1,-9,2,-1,2,-1,-1,-1,-1,-1,-1,-9,1;97,1,-1,-1,-1,-1,-1,97,-1,-1,1,5,246.9853,2018-11-16,6,1,0,97,Need to have more frequent buses,1,3,-1,-9,-1,3,-1,1,0,3,-1,1,2,7,-1,5,0,246.9853,-1.0,1.0,IL,USA,17.0,31.0,240300.0,0.0,1.0,41.912369,-87.675068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70004804,1,1,1,survey,10000,2018-09-14 03:00:00,2018-09-14 07:15:00,0,255,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1.0,4,-1,4,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-9.0,-1.0,0.0,0.0,,,,2018-09-15,2,5,2,1,78,-1,-1,2,1,-1,1,1,-1,6,-1,2,1,5,-1,-1,-1,1,7,-1,-1,1,56,7,35,-1,52,-1,5,-1,6,-1,1,6,-1,-1,1,-1,-1,-1,3,-1,-1,-1,1,-1.0,2,-1,-1,1,4,3,3,2,1,2,3,-1,1,5,2,20.0,3,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,1,-1,-1,-1,-1,-1,-9,2,-1,2,-1,-1,-1,-1,-1,-1,-9,5,-1,-1,-1,-1,5,-1,-1,-1,-1,0,2,458.6907,2018-09-14,6,4,2,1,-1,25,-1,-1,-1,-1,3,-1,1,0,2,-1,3,2,8,-1,4,0,458.6907,-1.0,1.0,IL,USA,17.0,43.0,846518.0,0.0,1.0,41.746024,-88.253035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70049110,2,1,1,survey,10000,2019-02-27 03:00:00,2019-02-28 03:00:00,0,1440,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1.0,1,-1,1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-9.0,-1.0,0.0,0.0,,,,2019-03-03,-1,-1,2,2,-7,-7,-7,-7,-7,-1,-1,-7,-1,-7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-9,-1,-1,-1,-1,-1.0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,452.4805,2019-02-27,4,4,4,1,-1,10,-1,-1,-1,-7,4,-1,2,0,1,-1,-7,1,1,-1,2,0,452.4805,-1.0,1.0,IL,USA,17.0,43.0,840911.0,0.0,1.0,41.92306,-88.072936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70049110,4,1,1,survey,10000,2019-02-27 03:00:00,2019-02-28 03:00:00,0,1440,-1.0,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1.0,1,-1,-8,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-9.0,-1.0,0.0,0.0,,,,2019-03-03,-1,-1,2,4,-7,-7,-7,-7,-7,-1,-1,-7,-1,-7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-9,-1,-1,-1,-1,-1.0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,452.4805,2019-02-27,4,4,4,1,-1,10,-1,-1,-1,-7,4,-1,2,0,1,-1,-7,1,1,-1,2,0,452.4805,-1.0,1.0,IL,USA,17.0,43.0,840911.0,0.0,1.0,41.92306,-88.072936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
